articleNo,articleName,tradeTypeName,floorInfo,dealOrWarrantPrc,area1,area2,direction,sameAddrMaxPrc,totalHouseholdCount,useApproveYmd
2619410623,대흥태영(마포태영),매매,저/23,"17억 5,000",83,59,남서향,"17억 5,000",1992,19991120
2617673806,대흥태영(마포태영),매매,2/23,"17억 6,000",83,59,남서향,"17억 6,000",1992,19991120
2619229200,대흥태영(마포태영),매매,14/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2619227124,대흥태영(마포태영),매매,6/18,23억,142,114,남서향,"23억 9,000",1992,19991120
2619225634,대흥태영(마포태영),매매,19/25,22억,109,84,남서향,"22억 5,000",1992,19991120
2619226925,대흥태영(마포태영),매매,19/22,18억,83,59,남동향,18억,1992,19991120
2619226616,대흥태영(마포태영),매매,15/24,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2617483037,대흥태영(마포태영),매매,22/25,23억,142,114,남동향,24억,1992,19991120
2618880974,대흥태영(마포태영),매매,저/23,"17억 5,000",83,59,남서향,"17억 5,000",1992,19991120
2617103363,대흥태영(마포태영),매매,1/22,"20억 5,000",109,84,남동향,"20억 5,000",1992,19991120
2617011449,대흥태영(마포태영),매매,2/18,"21억 3,000",109,84,남서향,"21억 3,000",1992,19991120
2617079770,대흥태영(마포태영),매매,2/18,"21억 3,000",109,84,남서향,"21억 3,000",1992,19991120
2619404621,대흥태영(마포태영),전세,9/22,6억,83,59,남동향,6억,1992,19991120
2619497820,대흥태영(마포태영),매매,2/18,"21억 3,000",109,84,남서향,"21억 3,000",1992,19991120
2619487541,대흥태영(마포태영),전세,9/22,6억,83,59,남동향,6억,1992,19991120
2619430122,대흥태영(마포태영),전세,9/22,6억,83,59,남동향,6억,1992,19991120
2619445288,대흥태영(마포태영),매매,6/18,23억,142,114,남서향,"23억 9,000",1992,19991120
2619499453,대흥태영(마포태영),매매,10/18,"23억 5,000",142,114,남동향,"23억 5,000",1992,19991120
2619372048,대흥태영(마포태영),전세,9/22,6억,83,59,남동향,6억,1992,19991120
2619498312,대흥태영(마포태영),매매,21/25,"22억 4,000",109,84,남서향,"22억 4,000",1992,19991120
2619498687,대흥태영(마포태영),매매,6/18,23억,142,114,남서향,"23억 9,000",1992,19991120
2619497980,대흥태영(마포태영),매매,14/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2619498496,대흥태영(마포태영),매매,15/24,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2619498187,대흥태영(마포태영),매매,19/25,22억,109,84,남서향,"22억 5,000",1992,19991120
2619445789,대흥태영(마포태영),매매,10/18,"23억 5,000",142,114,남동향,"23억 5,000",1992,19991120
2619500148,대흥태영(마포태영),전세,2/18,12억 500,142,114,남서향,"12억 5,000",1992,19991120
2619499629,대흥태영(마포태영),매매,19/24,"25억 5,000",142,114,남서향,"25억 5,000",1992,19991120
2619498926,대흥태영(마포태영),매매,22/25,23억,142,114,남동향,24억,1992,19991120
2619464365,대흥태영(마포태영),매매,14/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2619499960,대흥태영(마포태영),전세,13/22,"6억 7,000",83,59,남동향,"6억 7,000",1992,19991120
2619348475,대흥태영(마포태영),전세,9/22,6억,83,59,남동향,6억,1992,19991120
2619364679,대흥태영(마포태영),전세,9/22,6억,83,59,남동향,6억,1992,19991120
2619351950,대흥태영(마포태영),매매,19/22,18억,83,59,남동향,18억,1992,19991120
2619328975,대흥태영(마포태영),전세,2/18,12억 500,142,114,남서향,"12억 5,000",1992,19991120
2619362304,대흥태영(마포태영),전세,9/22,6억,83,59,남동향,6억,1992,19991120
2619352524,대흥태영(마포태영),매매,1/22,"20억 5,000",109,84,남동향,"20억 5,000",1992,19991120
2619350561,대흥태영(마포태영),전세,9/22,6억,83,59,남동향,6억,1992,19991120
2619339106,대흥태영(마포태영),전세,2/18,12억 500,142,114,남서향,"12억 5,000",1992,19991120
2619351115,대흥태영(마포태영),전세,9/22,6억,83,59,남동향,6억,1992,19991120
2619353089,대흥태영(마포태영),매매,2/25,"20억 5,000",109,84,남서향,"20억 5,000",1992,19991120
2619329098,대흥태영(마포태영),전세,13/22,"6억 7,000",83,59,남동향,"6억 7,000",1992,19991120
2619327686,대흥태영(마포태영),매매,10/18,"23억 5,000",142,114,남동향,"23억 5,000",1992,19991120
2619353080,대흥태영(마포태영),전세,9/22,6억,83,59,남동향,6억,1992,19991120
2619366571,대흥태영(마포태영),전세,9/22,6억,83,59,남동향,6억,1992,19991120
2619329766,대흥태영(마포태영),전세,13/22,"6억 7,000",83,59,남동향,"6억 7,000",1992,19991120
2619321878,대흥태영(마포태영),매매,14/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2619353444,대흥태영(마포태영),매매,2/22,"21억 3,000",109,84,남서향,"21억 3,000",1992,19991120
2619362057,대흥태영(마포태영),전세,9/22,6억,83,59,남동향,6억,1992,19991120
2619321093,대흥태영(마포태영),매매,22/25,23억,142,114,남동향,24억,1992,19991120
2619341585,대흥태영(마포태영),전세,13/22,"6억 7,000",83,59,남동향,"6억 7,000",1992,19991120
2619261544,대흥태영(마포태영),매매,19/24,"25억 5,000",142,114,남서향,"25억 5,000",1992,19991120
2619261730,대흥태영(마포태영),전세,2/18,12억 500,142,114,남서향,"12억 5,000",1992,19991120
2619319608,대흥태영(마포태영),매매,2/25,"20억 5,000",109,84,남서향,"20억 5,000",1992,19991120
2619314305,대흥태영(마포태영),매매,2/18,23억,142,114,남서향,23억,1992,19991120
2619261638,대흥태영(마포태영),전세,13/22,"6억 7,000",83,59,남동향,"6억 7,000",1992,19991120
2619310104,대흥태영(마포태영),매매,19/25,22억,109,84,남서향,"22억 5,000",1992,19991120
2619309535,대흥태영(마포태영),매매,15/24,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2619260625,대흥태영(마포태영),매매,14/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2619308976,대흥태영(마포태영),매매,6/18,23억,142,114,남서향,"23억 9,000",1992,19991120
2619098065,대흥태영(마포태영),매매,21/25,"22억 4,000",109,84,남서향,"22억 4,000",1992,19991120
2619093505,대흥태영(마포태영),매매,2/18,"21억 3,000",109,84,남서향,"21억 3,000",1992,19991120
2619092831,대흥태영(마포태영),매매,14/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2619065091,대흥태영(마포태영),매매,10/18,"23억 5,000",142,114,남동향,"23억 5,000",1992,19991120
2619092588,대흥태영(마포태영),전세,2/18,12억 500,142,114,남서향,"12억 5,000",1992,19991120
2619093740,대흥태영(마포태영),매매,1/22,"20억 5,000",109,84,남동향,"20억 5,000",1992,19991120
2619153594,대흥태영(마포태영),매매,14/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2619093250,대흥태영(마포태영),매매,2/22,"21억 3,000",109,84,남동향,"21억 3,000",1992,19991120
2619100980,대흥태영(마포태영),매매,19/24,"25억 5,000",142,114,남서향,"25억 5,000",1992,19991120
2619235876,대흥태영(마포태영),매매,2/18,23억,142,114,남서향,23억,1992,19991120
2619111535,대흥태영(마포태영),전세,13/22,"6억 7,000",83,59,남동향,"6억 7,000",1992,19991120
2619064944,대흥태영(마포태영),매매,21/25,"22억 4,000",109,84,남서향,"22억 4,000",1992,19991120
2619064986,대흥태영(마포태영),매매,22/25,23억,142,114,남동향,24억,1992,19991120
2619065008,대흥태영(마포태영),전세,13/22,"6억 7,000",83,59,남동향,"6억 7,000",1992,19991120
2619064913,대흥태영(마포태영),매매,19/25,22억,109,84,남서향,"22억 5,000",1992,19991120
2619064863,대흥태영(마포태영),매매,2/25,"20억 5,000",109,84,남서향,"20억 5,000",1992,19991120
2619062671,대흥태영(마포태영),매매,19/22,18억,83,59,남동향,18억,1992,19991120
2616935546,대흥태영(마포태영),매매,1/22,"20억 5,000",109,84,남동향,"20억 5,000",1992,19991120
2616937845,대흥태영(마포태영),매매,19/24,"25억 5,000",142,114,남서향,"25억 5,000",1992,19991120
2616955529,대흥태영(마포태영),매매,2/18,"21억 3,000",109,84,남서향,"21억 3,000",1992,19991120
2618842532,대흥태영(마포태영),매매,14/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2618842862,대흥태영(마포태영),매매,22/25,23억,142,114,남동향,24억,1992,19991120
2618844639,대흥태영(마포태영),전세,13/22,"6억 7,000",83,59,남동향,"6억 7,000",1992,19991120
2618915535,대흥태영(마포태영),전세,13/22,"6억 7,000",83,59,남동향,"6억 7,000",1992,19991120
2619000185,대흥태영(마포태영),전세,2/18,12억 500,142,114,남서향,"12억 5,000",1992,19991120
2618391748,대흥태영(마포태영),전세,저/18,12억 500,142,114,남서향,"12억 5,000",1992,19991120
2618999952,대흥태영(마포태영),전세,13/22,"6억 7,000",83,59,남동향,"6억 7,000",1992,19991120
2618442580,대흥태영(마포태영),전세,저/18,12억 500,142,114,남서향,"12억 5,000",1992,19991120
2618724878,대흥태영(마포태영),전세,2/18,12억 500,142,114,남서향,"12억 5,000",1992,19991120
2618725119,대흥태영(마포태영),매매,2/18,"21억 3,000",109,84,남서향,"21억 3,000",1992,19991120
2618725394,대흥태영(마포태영),매매,14/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2618717292,대흥태영(마포태영),매매,19/22,18억,83,59,남동향,18억,1992,19991120
2618717151,대흥태영(마포태영),매매,2/22,"21억 3,000",109,84,남서향,"21억 3,000",1992,19991120
2618703346,대흥태영(마포태영),매매,6/18,23억,142,114,남서향,"23억 9,000",1992,19991120
2618721182,대흥태영(마포태영),전세,13/22,"6억 7,000",83,59,남동향,"6억 7,000",1992,19991120
2618706758,대흥태영(마포태영),매매,10/18,"23억 5,000",142,114,남동향,"23억 5,000",1992,19991120
2618716764,대흥태영(마포태영),매매,19/25,22억,109,84,남서향,"22억 5,000",1992,19991120
2618716922,대흥태영(마포태영),매매,21/25,"22억 4,000",109,84,남서향,"22억 4,000",1992,19991120
2618703536,대흥태영(마포태영),매매,19/24,"25억 5,000",142,114,남서향,"25억 5,000",1992,19991120
2618720956,대흥태영(마포태영),매매,1/22,"20억 5,000",109,84,남동향,"20억 5,000",1992,19991120
2618715941,대흥태영(마포태영),매매,15/24,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2618717755,대흥태영(마포태영),매매,2/25,"20억 5,000",109,84,남서향,"20억 5,000",1992,19991120
2618704695,대흥태영(마포태영),전세,2/18,12억 500,142,114,남서향,"12억 5,000",1992,19991120
2618702917,대흥태영(마포태영),매매,21/25,"22억 4,000",109,84,남서향,"22억 4,000",1992,19991120
2618702462,대흥태영(마포태영),매매,14/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2618717592,대흥태영(마포태영),매매,22/25,23억,142,114,남동향,24억,1992,19991120
2618703103,대흥태영(마포태영),매매,15/24,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2618704266,대흥태영(마포태영),매매,22/25,23억,142,114,남동향,24억,1992,19991120
2618702692,대흥태영(마포태영),매매,19/25,22억,109,84,남서향,"22억 5,000",1992,19991120
2618701762,대흥태영(마포태영),매매,2/18,"21억 3,000",109,84,남서향,"21억 3,000",1992,19991120
2618716205,대흥태영(마포태영),매매,19/24,"25억 5,000",142,114,남서향,"25억 5,000",1992,19991120
2618614999,대흥태영(마포태영),매매,21/25,"22억 4,000",109,84,남서향,"22억 4,000",1992,19991120
2618541974,대흥태영(마포태영),매매,2/25,"20억 5,000",109,84,남서향,"20억 5,000",1992,19991120
2618542599,대흥태영(마포태영),매매,19/22,18억,83,59,남동향,18억,1992,19991120
2618493442,대흥태영(마포태영),매매,2/18,"21억 3,000",109,84,남서향,"21억 3,000",1992,19991120
2618582856,대흥태영(마포태영),전세,13/22,"6억 7,000",83,59,남동향,"6억 7,000",1992,19991120
2618697157,대흥태영(마포태영),매매,19/22,18억,83,59,남동향,18억,1992,19991120
2618615580,대흥태영(마포태영),매매,19/25,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2618499263,대흥태영(마포태영),매매,1/22,"20억 5,000",109,84,남동향,"20억 5,000",1992,19991120
2618499051,대흥태영(마포태영),매매,15/24,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2618499304,대흥태영(마포태영),매매,19/25,22억,109,84,남서향,"22억 5,000",1992,19991120
2618697950,대흥태영(마포태영),매매,1/22,"20억 5,000",109,84,남동향,"20억 5,000",1992,19991120
2618542119,대흥태영(마포태영),매매,11/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2618499321,대흥태영(마포태영),매매,21/25,"22억 4,000",109,84,남서향,"22억 4,000",1992,19991120
2618541019,대흥태영(마포태영),매매,22/25,23억,142,114,남동향,24억,1992,19991120
2618616876,대흥태영(마포태영),매매,2/18,"21억 3,000",109,84,남서향,"21억 3,000",1992,19991120
2618698206,대흥태영(마포태영),매매,2/25,"20억 5,000",109,84,남서향,"20억 5,000",1992,19991120
2618616461,대흥태영(마포태영),매매,22/25,23억,142,114,남동향,24억,1992,19991120
2618698366,대흥태영(마포태영),매매,2/22,"21억 3,000",109,84,남서향,"21억 3,000",1992,19991120
2618615886,대흥태영(마포태영),매매,2/25,"20억 5,000",109,84,남서향,"20억 5,000",1992,19991120
2618613444,대흥태영(마포태영),매매,19/22,18억,83,59,남동향,18억,1992,19991120
2616533887,대흥태영(마포태영),매매,22/25,24억,142,114,남동향,24억,1992,19991120
2616518912,대흥태영(마포태영),매매,14/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2618329958,대흥태영(마포태영),매매,10/18,"23억 5,000",142,114,남동향,"23억 5,000",1992,19991120
2618379224,대흥태영(마포태영),매매,6/18,"23억 9,000",142,114,남서향,"23억 9,000",1992,19991120
2618345437,대흥태영(마포태영),매매,19/22,18억,83,59,남동향,18억,1992,19991120
2618376957,대흥태영(마포태영),매매,15/24,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2618378431,대흥태영(마포태영),매매,22/25,23억,142,114,남동향,24억,1992,19991120
2618359712,대흥태영(마포태영),매매,10/18,"23억 5,000",142,114,남동향,"23억 5,000",1992,19991120
2618323054,대흥태영(마포태영),매매,21/25,"22억 4,000",109,84,남서향,"22억 4,000",1992,19991120
2618378764,대흥태영(마포태영),전세,2/18,12억 500,142,114,남서향,"12억 5,000",1992,19991120
2618375759,대흥태영(마포태영),매매,2/22,"21억 3,000",109,84,남동향,"21억 3,000",1992,19991120
2618375145,대흥태영(마포태영),매매,2/25,"20억 5,000",109,84,남서향,"20억 5,000",1992,19991120
2618345212,대흥태영(마포태영),전세,2/18,12억 500,142,114,남서향,"12억 5,000",1992,19991120
2618362407,대흥태영(마포태영),매매,14/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2618345493,대흥태영(마포태영),전세,13/22,"6억 7,000",83,59,남동향,"6억 7,000",1992,19991120
2618378027,대흥태영(마포태영),매매,14/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2618325715,대흥태영(마포태영),매매,10/18,"23억 5,000",142,114,남동향,"23억 5,000",1992,19991120
2618377264,대흥태영(마포태영),매매,19/25,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2618344617,대흥태영(마포태영),전세,13/22,"6억 7,000",83,59,남동향,"6억 7,000",1992,19991120
2618376061,대흥태영(마포태영),매매,21/25,"22억 4,000",109,84,남서향,"22억 4,000",1992,19991120
2618286675,대흥태영(마포태영),매매,10/18,"23억 5,000",142,114,남동향,"23억 5,000",1992,19991120
2618290208,대흥태영(마포태영),매매,10/18,"23억 5,000",142,114,남동향,"23억 5,000",1992,19991120
2618294096,대흥태영(마포태영),매매,10/18,"23억 5,000",142,114,남동향,"23억 5,000",1992,19991120
2618294589,대흥태영(마포태영),매매,10/18,23억,142,114,남동향,"23억 5,000",1992,19991120
2618286330,대흥태영(마포태영),매매,10/18,"23억 5,000",142,114,남동향,"23억 5,000",1992,19991120
2618286777,대흥태영(마포태영),매매,10/18,"23억 5,000",142,114,남동향,"23억 5,000",1992,19991120
2618298824,대흥태영(마포태영),매매,6/18,23억,142,114,남서향,"23억 9,000",1992,19991120
2618319382,대흥태영(마포태영),매매,22/25,23억,142,114,남동향,24억,1992,19991120
2618322540,대흥태영(마포태영),매매,19/24,"25억 5,000",142,114,남서향,"25억 5,000",1992,19991120
2618245406,대흥태영(마포태영),매매,2/25,"20억 5,000",109,84,남서향,"20억 5,000",1992,19991120
2618247212,대흥태영(마포태영),매매,21/25,"22억 4,000",109,84,남서향,"22억 4,000",1992,19991120
2618247976,대흥태영(마포태영),매매,19/24,"25억 5,000",142,114,남서향,"25억 5,000",1992,19991120
2618248730,대흥태영(마포태영),매매,22/25,23억,142,114,남동향,24억,1992,19991120
2618246770,대흥태영(마포태영),매매,14/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2618247694,대흥태영(마포태영),매매,6/18,23억,142,114,남서향,"23억 9,000",1992,19991120
2618247061,대흥태영(마포태영),매매,19/25,22억,109,84,남서향,"22억 5,000",1992,19991120
2618248423,대흥태영(마포태영),전세,13/22,"6억 7,000",83,59,남동향,"6억 7,000",1992,19991120
2618247446,대흥태영(마포태영),매매,15/24,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2618246361,대흥태영(마포태영),매매,2/18,"21억 3,000",109,84,남서향,"21억 3,000",1992,19991120
2618245631,대흥태영(마포태영),매매,2/22,"21억 3,000",109,84,남서향,"21억 3,000",1992,19991120
2618099623,대흥태영(마포태영),매매,2/18,"21억 3,000",109,84,남서향,"21억 3,000",1992,19991120
2618245200,대흥태영(마포태영),매매,1/22,"20억 5,000",109,84,남동향,"20억 5,000",1992,19991120
2618082909,대흥태영(마포태영),매매,1/22,"20억 5,000",109,84,남동향,"20억 5,000",1992,19991120
2618088042,대흥태영(마포태영),매매,15/24,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2618242769,대흥태영(마포태영),매매,2/25,"20억 5,000",109,84,남서향,"20억 5,000",1992,19991120
2618062565,대흥태영(마포태영),매매,2/25,"20억 5,000",109,84,남서향,"20억 5,000",1992,19991120
2618099724,대흥태영(마포태영),매매,19/24,"25억 5,000",142,114,남서향,"25억 5,000",1992,19991120
2618075638,대흥태영(마포태영),매매,6/18,23억,142,114,남서향,"23억 9,000",1992,19991120
2618070367,대흥태영(마포태영),전세,13/22,"6억 7,000",83,59,남동향,"6억 7,000",1992,19991120
2618082591,대흥태영(마포태영),매매,19/25,22억,109,84,남서향,"22억 5,000",1992,19991120
2618083811,대흥태영(마포태영),매매,6/24,24억,142,114,남서향,24억,1992,19991120
2618095648,대흥태영(마포태영),매매,19/25,22억,109,84,남서향,"22억 5,000",1992,19991120
2618072810,대흥태영(마포태영),매매,19/22,18억,83,59,남동향,18억,1992,19991120
2618076505,대흥태영(마포태영),매매,22/25,23억,142,114,남동향,24억,1992,19991120
2618079899,대흥태영(마포태영),매매,2/22,"21억 3,000",109,84,남동향,"21억 3,000",1992,19991120
2618095193,대흥태영(마포태영),매매,22/25,23억,142,114,남동향,24억,1992,19991120
2618066626,대흥태영(마포태영),매매,15/24,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2617940081,대흥태영(마포태영),매매,19/22,18억,83,59,남동향,18억,1992,19991120
2617891225,대흥태영(마포태영),전세,2/18,12억 500,142,114,남서향,"12억 5,000",1992,19991120
2617911099,대흥태영(마포태영),매매,22/25,23억,142,114,남서향,24억,1992,19991120
2617830809,대흥태영(마포태영),매매,14/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2617824781,대흥태영(마포태영),매매,22/25,23억,142,114,남동향,24억,1992,19991120
2617772310,대흥태영(마포태영),전세,2/18,12억 500,142,114,남서향,"12억 5,000",1992,19991120
2616931286,대흥태영(마포태영),전세,13/22,"6억 7,000",83,59,남동향,"6억 7,000",1992,19991120
2617422064,대흥태영(마포태영),매매,19/25,22억,109,84,남서향,"22억 5,000",1992,19991120
2617525105,대흥태영(마포태영),매매,14/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2617481984,대흥태영(마포태영),매매,19/22,18억,83,59,남동향,18억,1992,19991120
2616672086,대흥태영(마포태영),매매,저/25,26억,142,114,남동향,26억,1992,19991120
2617345121,대흥태영(마포태영),매매,14/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2617423092,대흥태영(마포태영),매매,21/25,"22억 4,000",109,84,남서향,"22억 4,000",1992,19991120
2617422502,대흥태영(마포태영),매매,1/22,"20억 5,000",109,84,남동향,"20억 5,000",1992,19991120
2617301828,대흥태영(마포태영),매매,14/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2617252099,대흥태영(마포태영),매매,14/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2617158307,대흥태영(마포태영),전세,2/18,12억 500,142,114,남서향,"12억 5,000",1992,19991120
2617114808,대흥태영(마포태영),매매,6/18,23억,142,114,남서향,"23억 9,000",1992,19991120
2617135133,대흥태영(마포태영),매매,19/22,18억,83,59,남동향,18억,1992,19991120
2616955167,대흥태영(마포태영),전세,13/22,"6억 7,000",83,59,남동향,"6억 7,000",1992,19991120
2616974420,대흥태영(마포태영),매매,2/18,"21억 3,000",109,84,남서향,"21억 3,000",1992,19991120
2616940792,대흥태영(마포태영),전세,13/22,"6억 7,000",83,59,남동향,"6억 7,000",1992,19991120
2616955321,대흥태영(마포태영),매매,2/25,"20억 5,000",109,84,남서향,"20억 5,000",1992,19991120
2616916793,대흥태영(마포태영),매매,6/18,23억,142,114,남서향,"23억 9,000",1992,19991120
2616927934,대흥태영(마포태영),전세,2/18,12억 500,142,114,남서향,"12억 5,000",1992,19991120
2616916715,대흥태영(마포태영),매매,6/18,"23억 9,000",142,114,남서향,"23억 9,000",1992,19991120
2616924639,대흥태영(마포태영),매매,2/22,"21억 3,000",109,84,남동향,"21억 3,000",1992,19991120
2616921672,대흥태영(마포태영),매매,19/25,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2616915373,대흥태영(마포태영),매매,22/25,23억,142,114,남동향,24억,1992,19991120
2616923954,대흥태영(마포태영),매매,19/22,18억,83,59,남동향,18억,1992,19991120
2616921227,대흥태영(마포태영),매매,15/24,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2616897662,대흥태영(마포태영),매매,22/25,23억,142,114,남서향,24억,1992,19991120
2616926899,대흥태영(마포태영),매매,2/25,"20억 5,000",109,84,남서향,"20억 5,000",1992,19991120
2616924307,대흥태영(마포태영),매매,21/25,"22억 4,000",109,84,남서향,"22억 4,000",1992,19991120
2616587345,대흥태영(마포태영),전세,2/18,12억 500,142,114,남서향,"12억 5,000",1992,19991120
2616156857,대흥태영(마포태영),매매,19/24,"25억 5,000",142,114,남서향,"25억 5,000",1992,19991120
2616155801,대흥태영(마포태영),매매,19/25,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2616221361,대흥태영(마포태영),매매,21/25,"22억 4,000",109,84,남서향,"22억 4,000",1992,19991120
2616229520,대흥태영(마포태영),매매,15/24,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2616188667,대흥태영(마포태영),매매,19/24,"25억 5,000",142,114,남서향,"25억 5,000",1992,19991120
2616255960,대흥태영(마포태영),매매,19/22,18억,83,59,남동향,18억,1992,19991120
2615595090,대흥태영(마포태영),매매,15/24,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2613411690,대흥태영(마포태영),매매,21/25,"22억 4,000",109,84,남서향,"22억 4,000",1992,19991120
2613237249,대흥태영(마포태영),매매,2/25,"20억 5,000",109,84,남서향,"20억 5,000",1992,19991120
2613317986,대흥태영(마포태영),매매,1/22,"20억 5,000",109,84,남동향,"20억 5,000",1992,19991120
2617610697,대흥태영(마포태영),전세,13/22,"6억 7,000",83,59,남동향,"6억 7,000",1992,19991120
2616982115,대흥태영(마포태영),전세,13/22,"6억 7,000",83,59,남동향,"6억 7,000",1992,19991120
2619325136,마포그랑자이,전세,15/18,"18억 5,000",153,112,남동향,"18억 5,000",1248,20200221
2619459102,마포그랑자이,매매,12/22,32억,128,96,남서향,32억,1248,20200221
2619433445,마포그랑자이,매매,9/12,27억,114,84,동향,27억,1248,20200221
2619514169,마포그랑자이,매매,9/12,27억,114,84,동향,27억,1248,20200221
2619364204,마포그랑자이,매매,9/12,27억,114,84,동향,27억,1248,20200221
2619301447,마포그랑자이,매매,11/22,"21억 2,000",82,59,남동향,"21억 5,000",1248,20200221
2619511338,마포그랑자이,매매,12/22,32억,128,96,남서향,32억,1248,20200221
2619514464,마포그랑자이,전세,15/18,"18억 5,000",153,112,남동향,"18억 5,000",1248,20200221
2619520822,마포그랑자이,매매,9/12,27억,114,84,남향,27억,1248,20200221
2619293590,마포그랑자이,매매,12/22,32억,128,96,남서향,32억,1248,20200221
2619429598,마포그랑자이,전세,15/18,"18억 5,000",153,112,남동향,"18억 5,000",1248,20200221
2619343328,마포그랑자이,전세,15/18,"18억 5,000",153,112,남동향,"18억 5,000",1248,20200221
2619483410,마포그랑자이,매매,12/22,32억,128,96,남서향,32억,1248,20200221
2619524797,마포그랑자이,전세,15/18,"18억 5,000",153,112,남동향,"18억 5,000",1248,20200221
2619459436,마포그랑자이,매매,5/22,"21억 8,000",80,59,남동향,"21억 8,000",1248,20200221
2619432832,마포그랑자이,매매,9/12,27억,114,84,남향,27억,1248,20200221
2619435812,마포그랑자이,매매,12/22,32억,128,96,남서향,32억,1248,20200221
2619430598,마포그랑자이,매매,12/22,32억,128,96,남서향,32억,1248,20200221
2619525658,마포그랑자이,매매,12/22,32억,128,96,남서향,32억,1248,20200221
2619428136,마포그랑자이,전세,1/22,"10억 5,000",112,84,남동향,"10억 5,000",1248,20200221
2619108282,마포그랑자이,매매,9/12,27억,114,84,동향,27억,1248,20200221
2619201711,마포그랑자이,전세,15/18,"18억 5,000",153,112,남동향,"18억 5,000",1248,20200221
2619096765,마포그랑자이,전세,15/18,"18억 5,000",153,112,남동향,"18억 5,000",1248,20200221
2619112921,마포그랑자이,매매,9/12,27억,114,84,동향,27억,1248,20200221
2619231531,마포그랑자이,전세,15/18,"18억 5,000",153,112,남동향,"18억 5,000",1248,20200221
2619121728,마포그랑자이,매매,12/22,32억,128,96,남서향,32억,1248,20200221
2618674633,마포그랑자이,매매,12/22,32억,128,96,남서향,32억,1248,20200221
2618759231,마포그랑자이,전세,15/18,"18억 5,000",153,112,남동향,"18억 5,000",1248,20200221
2618509314,마포그랑자이,매매,9/12,27억,114,84,동향,27억,1248,20200221
2618793319,마포그랑자이,매매,12/22,32억,128,96,남서향,32억,1248,20200221
2618580524,마포그랑자이,매매,9/12,27억,114,84,동향,27억,1248,20200221
2618076846,마포그랑자이,매매,12/22,32억,128,96,남서향,32억,1248,20200221
2618266124,마포그랑자이,매매,9/12,27억,114,84,남향,27억,1248,20200221
2618024110,마포그랑자이,매매,12/22,32억,128,96,남서향,32억,1248,20200221
2619528734,마포그랑자이,전세,중/20,9억,114,84,남서향,9억,1248,20200221
2619520502,마포그랑자이,매매,중/22,23억,80,59,남동향,24억,1248,20200221
2619526248,마포그랑자이,매매,저/15,22억,80,59,남서향,22억,1248,20200221
2619526361,마포그랑자이,매매,고/22,40억,153,112,남동향,40억,1248,20200221
2619517822,마포그랑자이,매매,중/19,28억,112,84,남서향,28억,1248,20200221
2619528845,마포그랑자이,매매,저/19,23억,80,59,남동향,23억,1248,20200221
2619515300,마포그랑자이,매매,중/23,"27억 5,000",113,84,남동향,"27억 5,000",1248,20200221
2619508010,마포그랑자이,매매,고/12,"26억 8,000",112,84,남동향,"26억 8,000",1248,20200221
2619507130,마포그랑자이,매매,저/12,27억,112,84,남향,27억,1248,20200221
