articleNo,articleName,tradeTypeName,floorInfo,dealOrWarrantPrc,area1,area2,direction,sameAddrMaxPrc,totalHouseholdCount,useApproveYmd
2616348331,대흥태영(마포태영),매매,15/24,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2616520677,대흥태영(마포태영),매매,21/25,"22억 4,000",109,84,남서향,"22억 4,000",1992,19991120
2616520477,대흥태영(마포태영),매매,1/22,"20억 5,000",109,84,남동향,"20억 5,000",1992,19991120
2616373590,대흥태영(마포태영),매매,6/18,23억,142,114,남서향,"23억 9,000",1992,19991120
2616156857,대흥태영(마포태영),매매,19/24,"25억 5,000",142,114,남서향,"25억 5,000",1992,19991120
2616155801,대흥태영(마포태영),매매,19/25,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2616188667,대흥태영(마포태영),매매,19/24,"25억 5,000",142,114,남서향,"25억 5,000",1992,19991120
2616255960,대흥태영(마포태영),매매,19/22,18억,83,59,남동향,18억,1992,19991120
2616291685,대흥태영(마포태영),매매,1/22,"20억 5,000",109,84,남동향,"20억 5,000",1992,19991120
2616229520,대흥태영(마포태영),매매,15/24,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2616221361,대흥태영(마포태영),매매,21/25,"22억 4,000",109,84,남서향,"22억 4,000",1992,19991120
2616252273,대흥태영(마포태영),매매,2/25,"20억 5,000",109,84,남서향,"20억 5,000",1992,19991120
2616261322,대흥태영(마포태영),매매,11/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2615945153,대흥태영(마포태영),매매,6/18,23억,142,114,남서향,"23억 9,000",1992,19991120
2615946023,대흥태영(마포태영),매매,15/24,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2616105793,대흥태영(마포태영),매매,17/23,"17억 6,000",83,59,남서향,"17억 6,000",1992,19991120
2615903787,대흥태영(마포태영),매매,19/24,"25억 5,000",142,114,남서향,"25억 5,000",1992,19991120
2616022711,대흥태영(마포태영),매매,11/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2615896573,대흥태영(마포태영),매매,21/25,"22억 4,000",109,84,남서향,"22억 4,000",1992,19991120
2615896407,대흥태영(마포태영),매매,11/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2615895907,대흥태영(마포태영),매매,2/25,"20억 5,000",109,84,남서향,"20억 5,000",1992,19991120
2615896046,대흥태영(마포태영),매매,2/22,"21억 3,000",109,84,남서향,"21억 3,000",1992,19991120
2615895777,대흥태영(마포태영),매매,1/22,"20억 5,000",109,84,남동향,"20억 5,000",1992,19991120
2615896874,대흥태영(마포태영),매매,19/25,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2615897201,대흥태영(마포태영),매매,6/18,23억,142,114,남서향,"23억 9,000",1992,19991120
2615895554,대흥태영(마포태영),매매,19/22,18억,83,59,남동향,18억,1992,19991120
2615896741,대흥태영(마포태영),매매,15/24,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2615595501,대흥태영(마포태영),매매,6/24,24억,142,114,남서향,24억,1992,19991120
2615792943,대흥태영(마포태영),매매,19/25,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2615794622,대흥태영(마포태영),매매,2/22,"21억 3,000",109,84,남서향,"21억 3,000",1992,19991120
2615791504,대흥태영(마포태영),매매,15/24,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2615792047,대흥태영(마포태영),매매,19/24,"25억 5,000",142,114,남서향,"25억 5,000",1992,19991120
2615804482,대흥태영(마포태영),매매,22/25,23억,142,114,남동향,24억,1992,19991120
2615795272,대흥태영(마포태영),매매,19/22,18억,83,59,남동향,18억,1992,19991120
2615595090,대흥태영(마포태영),매매,15/24,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2615804855,대흥태영(마포태영),매매,2/25,"20억 5,000",109,84,남서향,"20억 5,000",1992,19991120
2615710406,대흥태영(마포태영),매매,11/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2615792680,대흥태영(마포태영),매매,21/25,"22억 4,000",109,84,남서향,"22억 4,000",1992,19991120
2613772725,대흥태영(마포태영),매매,17/23,"17억 6,000",83,59,남서향,"17억 6,000",1992,19991120
2615373612,대흥태영(마포태영),매매,15/24,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2615373673,대흥태영(마포태영),매매,19/22,18억,83,59,남동향,18억,1992,19991120
2615373603,대흥태영(마포태영),매매,11/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2615373644,대흥태영(마포태영),매매,2/22,"21억 3,000",109,84,남동향,"21억 3,000",1992,19991120
2615373628,대흥태영(마포태영),매매,21/25,"22억 4,000",109,84,남서향,"22억 4,000",1992,19991120
2615407506,대흥태영(마포태영),매매,19/24,"25억 5,000",142,114,남서향,"25억 5,000",1992,19991120
2615373609,대흥태영(마포태영),매매,2/25,"20억 5,000",109,84,남서향,"20억 5,000",1992,19991120
2615373622,대흥태영(마포태영),매매,19/25,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2615427143,대흥태영(마포태영),매매,6/18,"23억 9,000",142,114,남서향,"23억 9,000",1992,19991120
2615225800,대흥태영(마포태영),매매,11/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2613122370,대흥태영(마포태영),매매,2/23,"17억 6,000",83,59,남서향,"17억 6,000",1992,19991120
2615076751,대흥태영(마포태영),매매,19/24,"25억 5,000",142,114,남서향,"25억 5,000",1992,19991120
2615113251,대흥태영(마포태영),매매,6/18,23억,142,114,남서향,"23억 9,000",1992,19991120
2614649813,대흥태영(마포태영),매매,22/25,23억,142,114,남동향,24억,1992,19991120
2613370246,대흥태영(마포태영),매매,22/25,23억,142,114,남동향,24억,1992,19991120
2613411474,대흥태영(마포태영),매매,6/24,24억,142,114,남서향,24억,1992,19991120
2613411690,대흥태영(마포태영),매매,21/25,"22억 4,000",109,84,남서향,"22억 4,000",1992,19991120
2613317986,대흥태영(마포태영),매매,1/22,"20억 5,000",109,84,남동향,"20억 5,000",1992,19991120
2613316951,대흥태영(마포태영),매매,6/24,24억,142,114,남서향,24억,1992,19991120
2613237249,대흥태영(마포태영),매매,2/25,"20억 5,000",109,84,남서향,"20억 5,000",1992,19991120
2612525732,대흥태영(마포태영),매매,2/25,"20억 5,000",109,84,남서향,"20억 5,000",1992,19991120
2611934377,대흥태영(마포태영),매매,6/24,24억,142,114,남서향,24억,1992,19991120
2611488341,대흥태영(마포태영),매매,6/24,24억,142,114,남서향,24억,1992,19991120
2611488287,대흥태영(마포태영),매매,19/25,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2611451402,대흥태영(마포태영),매매,11/25,"23억 9,500",142,114,남동향,"23억 9,500",1992,19991120
2616982115,대흥태영(마포태영),전세,13/22,"6억 7,000",83,59,남동향,"6억 7,000",1992,19991120
2613621881,대흥태영(마포태영),매매,11/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2611583882,대흥태영(마포태영),매매,6/18,23억,142,114,남서향,23억,1992,19991120
2617457771,마포그랑자이,매매,9/12,27억,114,84,동향,27억,1248,20200221
2617366464,마포그랑자이,매매,12/22,32억,128,96,남서향,32억,1248,20200221
2617517034,마포그랑자이,매매,9/12,27억,114,84,남향,27억,1248,20200221
2617404666,마포그랑자이,매매,9/12,27억,114,84,동향,27억,1248,20200221
2617511221,마포그랑자이,전세,15/18,"18억 5,000",153,112,남동향,"18억 5,000",1248,20200221
2617325514,마포그랑자이,전세,15/18,"18억 5,000",153,112,남동향,"18억 5,000",1248,20200221
2617416281,마포그랑자이,매매,12/22,32억,128,96,남서향,32억,1248,20200221
2617410157,마포그랑자이,매매,12/22,32억,128,96,남동향,32억,1248,20200221
2617379642,마포그랑자이,전세,7/22,"8억 8,000",80,59,남서향,"8억 8,000",1248,20200221
2617402314,마포그랑자이,매매,9/12,27억,114,84,남동향,27억,1248,20200221
2617392078,마포그랑자이,매매,10/12,"26억 8,000",112,84,남동향,"26억 8,000",1248,20200221
2617071613,마포그랑자이,매매,13/22,23억,80,59,남동향,24억,1248,20200221
2617247806,마포그랑자이,매매,12/22,32억,128,96,남서향,32억,1248,20200221
2617136543,마포그랑자이,매매,12/22,32억,128,96,남서향,32억,1248,20200221
2617286455,마포그랑자이,전세,15/18,"18억 5,000",153,112,남동향,"18억 5,000",1248,20200221
2617427307,마포그랑자이,매매,12/22,32억,128,96,남서향,32억,1248,20200221
2617135931,마포그랑자이,매매,12/22,32억,128,96,남서향,32억,1248,20200221
2617389378,마포그랑자이,전세,1/22,"10억 5,000",112,84,남동향,"10억 5,000",1248,20200221
2617035152,마포그랑자이,매매,12/22,32억,128,96,남서향,32억,1248,20200221
2617001829,마포그랑자이,매매,12/22,32억,128,96,남서향,32억,1248,20200221
2616943677,마포그랑자이,매매,12/22,32억,128,96,남서향,32억,1248,20200221
2616848045,마포그랑자이,매매,12/22,32억,128,96,남서향,32억,1248,20200221
2616856850,마포그랑자이,전세,15/18,"18억 5,000",153,112,남동향,"18억 5,000",1248,20200221
2616835496,마포그랑자이,매매,9/12,27억,114,84,남향,27억,1248,20200221
2616798537,마포그랑자이,전세,1/22,"10억 5,000",112,84,남동향,"10억 5,000",1248,20200221
2616700907,마포그랑자이,매매,9/12,27억,114,84,동향,27억,1248,20200221
2616671000,마포그랑자이,매매,12/22,32억,128,96,남서향,32억,1248,20200221
2616606063,마포그랑자이,매매,10/12,"26억 8,000",112,84,남향,"26억 8,000",1248,20200221
2616373465,마포그랑자이,매매,9/12,27억,114,84,동향,27억,1248,20200221
2616243027,마포그랑자이,매매,9/12,27억,114,84,동향,27억,1248,20200221
2617519877,마포그랑자이,매매,중/19,28억,112,84,남서향,28억,1248,20200221
2617516908,마포그랑자이,매매,저/15,22억,80,59,남서향,22억,1248,20200221
2617520016,마포그랑자이,매매,중/23,"27억 5,000",113,84,남서향,"27억 5,000",1248,20200221
2617516249,마포그랑자이,매매,저/19,23억,80,59,남동향,23억,1248,20200221
2617519601,마포그랑자이,매매,중/22,21억,80,59,남서향,21억,1248,20200221
2617542337,마포그랑자이,매매,중/22,21억,80,59,남서향,21억,1248,20200221
2617557702,마포그랑자이,전세,저/21,12억,112,84,남서향,12억,1248,20200221
2617516606,마포그랑자이,매매,저/12,27억,112,84,남향,27억,1248,20200221
2617516386,마포그랑자이,매매,고/22,29억,113,84,남동향,29억,1248,20200221
2617530434,마포그랑자이,매매,중/22,21억,80,59,남서향,21억,1248,20200221
2617455197,마포그랑자이,전세,저/21,12억,112,84,남서향,12억,1248,20200221
2617421648,마포그랑자이,전세,중/20,9억,114,84,남향,9억,1248,20200221
2617487891,마포그랑자이,매매,고/20,26억,114,84,남향,26억,1248,20200221
2617406152,마포그랑자이,매매,저/12,27억,112,84,남향,27억,1248,20200221
2617414729,마포그랑자이,매매,저/21,30억,112,84,남서향,30억,1248,20200221
2617471644,마포그랑자이,전세,저/21,12억,112,84,남서향,12억,1248,20200221
2617405548,마포그랑자이,매매,저/22,"21억 8,000",80,59,남동향,"21억 8,000",1248,20200221
2617454310,마포그랑자이,매매,고/22,40억,153,112,남서향,40억,1248,20200221
2617421174,마포그랑자이,전세,고/20,11억,114,84,남서향,11억,1248,20200221
2617486803,마포그랑자이,매매,중/22,"21억 5,000",82,59,남동향,"21억 5,000",1248,20200221
2617422869,마포그랑자이,매매,중/19,28억,112,84,남서향,28억,1248,20200221
2617458028,마포그랑자이,매매,고/22,29억,113,84,남동향,29억,1248,20200221
2617409149,마포그랑자이,매매,저/22,28억,112,84,남동향,28억,1248,20200221
2617416997,마포그랑자이,전세,고/18,"18억 5,000",153,112,남동향,"18억 5,000",1248,20200221
2617442972,마포그랑자이,매매,고/22,29억,113,84,남서향,29억,1248,20200221
2617478872,마포그랑자이,매매,저/22,28억,112,84,남동향,28억,1248,20200221
2617457845,마포그랑자이,매매,저/19,26억,114,84,남향,26억,1248,20200221
2617405651,마포그랑자이,매매,저/19,26억,114,84,남동향,26억,1248,20200221
2617419289,마포그랑자이,매매,중/23,"27억 5,000",113,84,남동향,"27억 5,000",1248,20200221
2617419085,마포그랑자이,매매,중/22,21억,80,59,남동향,21억,1248,20200221
2617405540,마포그랑자이,매매,중/19,28억,114,84,남서향,28억,1248,20200221
2617360537,마포그랑자이,매매,저/15,22억,80,59,남서향,22억,1248,20200221
2617391567,마포그랑자이,전세,고/20,11억,114,84,남서향,11억,1248,20200221
2617395620,마포그랑자이,매매,중/23,"27억 5,000",113,84,남동향,"27억 5,000",1248,20200221
2617391837,마포그랑자이,매매,고/20,26억,114,84,남서향,26억,1248,20200221
2617396201,마포그랑자이,매매,중/19,28억,112,84,남서향,28억,1248,20200221
2617365924,마포그랑자이,매매,고/22,29억,113,84,남서향,29억,1248,20200221
2617391538,마포그랑자이,매매,저/12,27억,112,84,남향,27억,1248,20200221
2617405344,마포그랑자이,매매,고/21,"26억 9,000",112,84,남서향,"26억 9,000",1248,20200221
2617395200,마포그랑자이,매매,중/23,"27억 5,000",113,84,남동향,"27억 5,000",1248,20200221
2617389319,마포그랑자이,매매,중/22,21억,80,59,남향,21억,1248,20200221
2617403962,마포그랑자이,전세,저/21,12억,112,84,남서향,12억,1248,20200221
2617395717,마포그랑자이,전세,저/21,12억,112,84,남서향,12억,1248,20200221
2617359999,마포그랑자이,매매,중/23,"27억 5,000",113,84,남동향,"27억 5,000",1248,20200221
2617401728,마포그랑자이,매매,저/15,22억,80,59,남서향,22억,1248,20200221
2617366239,마포그랑자이,매매,고/21,"26억 9,000",112,84,남동향,"26억 9,000",1248,20200221
2616078324,마포그랑자이,매매,9/12,27억,114,84,남동향,27억,1248,20200221
2617507512,마포그랑자이,전세,중/22,"11억 8,000",112,84,남서향,"11억 8,000",1248,20200221
2617314718,마포그랑자이,매매,중/22,"21억 5,000",82,59,남서향,"21억 5,000",1248,20200221
2617284014,마포그랑자이,전세,고/18,"18억 5,000",153,112,남동향,"18억 5,000",1248,20200221
2617231326,마포그랑자이,전세,고/18,"18억 5,000",153,112,남동향,"18억 5,000",1248,20200221
2617188029,마포그랑자이,매매,저/12,27억,112,84,남향,27억,1248,20200221
2617191249,마포그랑자이,매매,저/12,27억,112,84,남향,27억,1248,20200221
2617175638,마포그랑자이,매매,중/19,28억,114,84,남동향,28억,1248,20200221
2617254166,마포그랑자이,매매,고/22,40억,153,112,남서향,40억,1248,20200221
2617273895,마포그랑자이,매매,중/23,"27억 5,000",113,84,남서향,"27억 5,000",1248,20200221
2617188217,마포그랑자이,매매,저/22,23억,80,59,남동향,23억,1248,20200221
2617249951,마포그랑자이,매매,중/22,32억,128,96,남서향,32억,1248,20200221
2617248716,마포그랑자이,매매,중/23,"27억 5,000",113,84,남동향,"27억 5,000",1248,20200221
2617174375,마포그랑자이,매매,저/19,23억,80,59,남동향,23억,1248,20200221
2617281682,마포그랑자이,전세,저/21,12억,112,84,남서향,12억,1248,20200221
2617200762,마포그랑자이,매매,고/22,29억,113,84,남동향,29억,1248,20200221
2617140802,마포그랑자이,매매,중/19,28억,112,84,남서향,28억,1248,20200221
2617183891,마포그랑자이,매매,저/21,30억,112,84,남서향,30억,1248,20200221
2617181090,마포그랑자이,매매,중/22,"21억 5,000",82,59,남서향,"21억 5,000",1248,20200221
2617271361,마포그랑자이,매매,중/22,23억,80,59,남동향,24억,1248,20200221
2617247431,마포그랑자이,매매,중/19,28억,112,84,남서향,28억,1248,20200221
2617183924,마포그랑자이,매매,고/12,"26억 8,000",112,84,남향,"26억 8,000",1248,20200221
2617193698,마포그랑자이,매매,고/22,40억,153,112,남향,40억,1248,20200221
2617187627,마포그랑자이,매매,고/20,26억,114,84,남동향,26억,1248,20200221
2617128575,마포그랑자이,매매,중/23,"27억 5,000",113,84,남동향,"27억 5,000",1248,20200221
2617117341,마포그랑자이,전세,저/21,12억,112,84,남서향,12억,1248,20200221
2617102630,마포그랑자이,매매,중/23,"27억 5,000",113,84,남서향,"27억 5,000",1248,20200221
2617116968,마포그랑자이,전세,중/20,9억,114,84,남동향,9억,1248,20200221
2617133835,마포그랑자이,매매,저/19,26억,114,84,남동향,26억,1248,20200221
2617116463,마포그랑자이,전세,고/20,11억,114,84,남동향,11억,1248,20200221
2617136752,마포그랑자이,매매,저/15,22억,80,59,남서향,22억,1248,20200221
2617115989,마포그랑자이,매매,고/12,"26억 8,000",112,84,남향,"26억 8,000",1248,20200221
2616921591,마포그랑자이,매매,저/15,22억,80,59,남서향,22억,1248,20200221
2616924144,마포그랑자이,매매,저/19,23억,80,59,남동향,23억,1248,20200221
2616993152,마포그랑자이,매매,저/19,26억,114,84,남동향,26억,1248,20200221
2617007071,마포그랑자이,매매,고/23,29억,113,84,남동향,29억,1248,20200221
2616879983,마포그랑자이,매매,고/12,"26억 8,000",112,84,남향,"26억 8,000",1248,20200221
2616896754,마포그랑자이,전세,저/21,12억,112,84,남서향,12억,1248,20200221
2616962447,마포그랑자이,전세,고/18,"18억 5,000",153,112,남동향,"18억 5,000",1248,20200221
2616954586,마포그랑자이,매매,중/23,"27억 5,000",113,84,남서향,"27억 5,000",1248,20200221
2616924528,마포그랑자이,매매,저/15,22억,80,59,남서향,22억,1248,20200221
2616942404,마포그랑자이,매매,저/15,22억,80,59,남서향,22억,1248,20200221
2616950696,마포그랑자이,매매,저/21,30억,112,84,남서향,30억,1248,20200221
2616930593,마포그랑자이,매매,중/23,"27억 5,000",113,84,남동향,"27억 5,000",1248,20200221
2616850208,마포그랑자이,매매,고/20,26억,114,84,남향,26억,1248,20200221
2616875884,마포그랑자이,전세,저/21,12억,112,84,남서향,12억,1248,20200221
2616875210,마포그랑자이,매매,중/23,"27억 5,000",113,84,남동향,"27억 5,000",1248,20200221
2616850681,마포그랑자이,전세,고/20,11억,114,84,남향,11억,1248,20200221
2616811020,마포그랑자이,매매,고/22,24억,80,59,남서향,24억,1248,20200221
2616856069,마포그랑자이,매매,저/19,23억,80,59,남동향,23억,1248,20200221
2616855739,마포그랑자이,매매,고/22,24억,80,59,남서향,24억,1248,20200221
2616812426,마포그랑자이,매매,고/12,"26억 8,000",112,84,남향,"26억 8,000",1248,20200221
2616849398,마포그랑자이,매매,저/19,23억,80,59,남동향,23억,1248,20200221
2616849863,마포그랑자이,매매,중/19,28억,114,84,남동향,28억,1248,20200221
2616856554,마포그랑자이,매매,저/19,26억,114,84,남동향,26억,1248,20200221
2616856184,마포그랑자이,매매,저/12,27억,112,84,남향,27억,1248,20200221
2616856268,마포그랑자이,매매,저/15,22억,80,59,남서향,22억,1248,20200221
2616851265,마포그랑자이,매매,고/12,"26억 8,000",112,84,남동향,"26억 8,000",1248,20200221
2616810818,마포그랑자이,매매,중/19,28억,114,84,남동향,28억,1248,20200221
2616812044,마포그랑자이,매매,저/12,27억,112,84,남향,27억,1248,20200221
2616856386,마포그랑자이,매매,중/22,23억,80,59,남향,24억,1248,20200221
2616809903,마포그랑자이,매매,저/19,23억,80,59,남동향,23억,1248,20200221
2617459677,마포그랑자이,매매,13/22,23억,80,59,남동향,24억,1248,20200221
2616855825,마포그랑자이,전세,저/21,12억,112,84,남향,12억,1248,20200221
2616621678,마포그랑자이,매매,고/12,"26억 8,000",112,84,남향,"26억 8,000",1248,20200221
2616700248,마포그랑자이,매매,중/22,23억,80,59,남동향,24억,1248,20200221
2616705287,마포그랑자이,매매,고/21,"26억 9,000",112,84,남향,"26억 9,000",1248,20200221
2616661971,마포그랑자이,매매,고/23,29억,113,84,남동향,29억,1248,20200221
2616672125,마포그랑자이,매매,고/12,"26억 8,000",112,84,남향,"26억 8,000",1248,20200221
2616808035,마포그랑자이,전세,저/12,11억,112,84,남동향,11억,1248,20200221
2616664289,마포그랑자이,매매,저/19,23억,80,59,남동향,23억,1248,20200221
2616478012,마포그랑자이,전세,고/19,3억,114,84,남동향,3억,1248,20200221
2616495914,마포그랑자이,매매,고/21,"28억 5,000",113,84,남서향,"28억 5,000",1248,20200221
2616621506,마포그랑자이,매매,저/22,23억,80,59,남동향,23억,1248,20200221
2616621654,마포그랑자이,매매,중/23,"27억 5,000",113,84,남동향,"27억 5,000",1248,20200221
2616429643,마포그랑자이,매매,저/19,23억,80,59,남동향,23억,1248,20200221
2616416956,마포그랑자이,매매,저/21,30억,112,84,남서향,30억,1248,20200221
2616621787,마포그랑자이,매매,고/22,40억,153,112,남동향,40억,1248,20200221
2616497587,마포그랑자이,매매,고/12,27억,114,84,동향,27억,1248,20200221
2616545342,마포그랑자이,매매,고/22,40억,153,112,남서향,40억,1248,20200221
2616452163,마포그랑자이,매매,저/12,27억,112,84,남향,27억,1248,20200221
2617410124,마포그랑자이,매매,중/22,21억,80,59,남서향,21억,1248,20200221
2616478892,마포그랑자이,매매,고/12,27억,114,84,남향,27억,1248,20200221
2616388087,마포그랑자이,매매,중/23,"27억 5,000",113,84,남동향,"27억 5,000",1248,20200221
2616243336,마포그랑자이,매매,저/20,32억,112,84,남동향,32억,1248,20200221
2616244195,마포그랑자이,매매,고/22,40억,153,112,남서향,40억,1248,20200221
2616244487,마포그랑자이,매매,저/21,30억,112,84,남서향,30억,1248,20200221
2616243599,마포그랑자이,매매,고/22,29억,113,84,남동향,29억,1248,20200221
2616242486,마포그랑자이,매매,고/12,"26억 8,000",112,84,남향,"26억 8,000",1248,20200221
2616244914,마포그랑자이,매매,중/19,28억,114,84,남동향,28억,1248,20200221
2616326600,마포그랑자이,매매,중/12,"21억 5,000",80,59,동향,"21억 5,000",1248,20200221
2616346717,마포그랑자이,매매,고/22,24억,80,59,남서향,24억,1248,20200221
2616243940,마포그랑자이,매매,저/22,28억,112,84,남동향,28억,1248,20200221
2616097806,마포그랑자이,매매,중/22,32억,128,96,남동향,32억,1248,20200221
2616078607,마포그랑자이,매매,중/19,28억,112,84,남서향,28억,1248,20200221
2617534389,마포그랑자이,매매,고/21,"26억 9,000",112,84,남동향,"26억 9,000",1248,20200221
2617517335,마포그랑자이,매매,중/22,"21억 5,000",82,59,남서향,"21억 5,000",1248,20200221
2617323961,마포그랑자이,매매,고/22,24억,80,59,남서향,24억,1248,20200221
2616126727,마포그랑자이,매매,저/21,26억,114,84,남동향,26억,1248,20200221
2615989118,마포그랑자이,전세,중/20,9억,114,84,남서향,9억,1248,20200221
2616119174,마포그랑자이,매매,고/12,27억,114,84,남동향,27억,1248,20200221
2617219758,마포그랑자이,매매,중/22,21억,80,59,남서향,21억,1248,20200221
2617157211,마포그랑자이,매매,중/22,23억,80,59,남동향,24억,1248,20200221
2617187888,마포그랑자이,매매,저/19,26억,114,84,남서향,26억,1248,20200221
2615875861,마포그랑자이,매매,고/23,29억,113,84,남동향,29억,1248,20200221
2615571878,마포그랑자이,매매,고/22,40억,153,112,남서향,40억,1248,20200221
2614406880,마포그랑자이,매매,9/12,27억,114,84,남향,27억,1248,20200221
2616984636,마포그랑자이,매매,저/19,26억,114,84,남향,26억,1248,20200221
2615516294,마포그랑자이,매매,저/20,32억,112,84,남동향,32억,1248,20200221
2615400219,마포그랑자이,매매,저/20,32억,112,84,남동향,32억,1248,20200221
2614130085,마포그랑자이,매매,9/12,27억,114,84,동향,27억,1248,20200221
2617392427,마포그랑자이,매매,중/22,21억,80,59,남서향,21억,1248,20200221
2617408953,마포그랑자이,전세,고/20,11억,114,84,남서향,11억,1248,20200221
2617360368,마포그랑자이,전세,고/20,11억,114,84,남동향,11억,1248,20200221
2617449899,마포그랑자이,매매,중/22,"21억 5,000",82,59,남동향,"21억 5,000",1248,20200221
2617456608,마포그랑자이,매매,중/22,"21억 5,000",82,59,남서향,"21억 5,000",1248,20200221
2617464417,마포그랑자이,전세,고/20,11억,114,84,남동향,11억,1248,20200221
2615227726,마포그랑자이,매매,저/22,28억,112,84,남동향,28억,1248,20200221
2616653551,마포그랑자이,매매,고/21,28억,114,84,남동향,28억,1248,20200221
2615246293,마포그랑자이,매매,저/12,27억,112,84,남향,27억,1248,20200221
2615230811,마포그랑자이,매매,중/19,28억,112,84,남서향,28억,1248,20200221
2617123977,마포그랑자이,매매,중/22,23억,80,59,남동향,24억,1248,20200221
2617129813,마포그랑자이,매매,중/22,"21억 5,000",82,59,남서향,"21억 5,000",1248,20200221
2617267740,마포그랑자이,매매,중/22,21억,80,59,남서향,21억,1248,20200221
2614034730,마포그랑자이,매매,12/22,32억,128,96,남서향,32억,1248,20200221
2614035502,마포그랑자이,매매,9/12,27억,114,84,동향,27억,1248,20200221
2615019499,마포그랑자이,매매,저/21,30억,112,84,남향,30억,1248,20200221
2615099694,마포그랑자이,매매,저/22,23억,80,59,남동향,23억,1248,20200221
2615139371,마포그랑자이,매매,저/22,22억,82,59,남서향,22억,1248,20200221
2615023131,마포그랑자이,매매,저/12,27억,112,84,남향,27억,1248,20200221
2615062786,마포그랑자이,매매,고/22,29억,113,84,남동향,29억,1248,20200221
2615023051,마포그랑자이,매매,저/20,32억,112,84,남동향,32억,1248,20200221
2615081812,마포그랑자이,매매,저/22,28억,112,84,남동향,28억,1248,20200221
2615076637,마포그랑자이,매매,저/20,32억,112,84,남동향,32억,1248,20200221
2615055088,마포그랑자이,전세,저/21,12억,112,84,남서향,12억,1248,20200221
2615076908,마포그랑자이,매매,저/21,30억,112,84,남서향,30억,1248,20200221
2615162675,마포그랑자이,매매,고/21,28억,114,84,남서향,28억,1248,20200221
2615081393,마포그랑자이,매매,중/19,28억,112,84,남서향,28억,1248,20200221
2614896987,마포그랑자이,매매,중/19,28억,112,84,남서향,28억,1248,20200221
2615049159,마포그랑자이,매매,고/21,"28억 5,000",113,84,남서향,"28억 5,000",1248,20200221
2616943415,마포그랑자이,매매,저/19,26억,114,84,남동향,26억,1248,20200221
2616983544,마포그랑자이,매매,중/22,21억,80,59,남서향,21억,1248,20200221
2616980062,마포그랑자이,매매,중/19,"22억 5,000",82,59,남동향,"22억 5,000",1248,20200221
2616875780,마포그랑자이,매매,중/22,"21억 5,000",82,59,남서향,"21억 5,000",1248,20200221
2613474207,마포그랑자이,매매,9/12,27억,114,84,남서향,27억,1248,20200221
2614647015,마포그랑자이,매매,저/19,23억,80,59,남동향,23억,1248,20200221
2613233231,마포그랑자이,매매,9/12,27억,114,84,동향,27억,1248,20200221
2613338310,마포그랑자이,매매,12/22,32억,128,96,남서향,32억,1248,20200221
2616811691,마포그랑자이,매매,고/20,26억,114,84,남동향,26억,1248,20200221
2616769500,마포그랑자이,매매,중/22,"21억 5,000",82,59,남동향,"21억 5,000",1248,20200221
2616830340,마포그랑자이,매매,저/22,21억,80,59,남서향,21억,1248,20200221
2614276901,마포그랑자이,매매,저/21,30억,112,84,남서향,30억,1248,20200221
2614339884,마포그랑자이,매매,중/22,24억,80,59,남동향,24억,1248,20200221
2616242065,마포그랑자이,매매,저/15,22억,80,59,남서향,22억,1248,20200221
2612969458,마포그랑자이,매매,9/12,27억,114,84,동향,27억,1248,20200221
2614150813,마포그랑자이,매매,저/15,22억,80,59,남서향,22억,1248,20200221
2614130849,마포그랑자이,매매,저/15,22억,80,59,남서향,22억,1248,20200221
2613824448,마포그랑자이,매매,저/22,28억,112,84,남동향,28억,1248,20200221
2614037487,마포그랑자이,매매,중/23,"27억 5,000",113,84,남서향,"27억 5,000",1248,20200221
2614034283,마포그랑자이,매매,저/19,26억,114,84,남서향,26억,1248,20200221
2613991728,마포그랑자이,전세,저/21,12억,112,84,남서향,12억,1248,20200221
2614000108,마포그랑자이,매매,고/22,40억,153,112,남서향,40억,1248,20200221
2614039628,마포그랑자이,매매,저/15,22억,80,59,남동향,22억,1248,20200221
2612544118,마포그랑자이,매매,12/22,32억,128,96,남서향,32억,1248,20200221
2612422419,마포그랑자이,매매,9/12,27억,114,84,동향,27억,1248,20200221
2612423065,마포그랑자이,매매,12/22,32억,128,96,남서향,32억,1248,20200221
