articleNo,articleName,tradeTypeName,floorInfo,dealOrWarrantPrc,area1,area2,direction,sameAddrMaxPrc,totalHouseholdCount,useApproveYmd
2615239934,대흥태영(마포태영),매매,17/23,"17억 6,000",83,59,남서향,18억,1992,19991120
2615262539,대흥태영(마포태영),매매,17/23,"17억 6,000",83,59,남서향,18억,1992,19991120
2616474079,대흥태영(마포태영),매매,5/22,"16억 5,000",83,59,남동향,"16억 5,000",1992,19991120
2615329664,대흥태영(마포태영),매매,8/20,"17억 3,000",83,59,동향,"17억 3,000",1992,19991120
2616551215,대흥태영(마포태영),매매,저/23,"17억 5,000",83,59,남서향,"17억 5,000",1992,19991120
2616409024,대흥태영(마포태영),매매,저/23,"17억 5,000",83,59,남서향,"17억 5,000",1992,19991120
2616243700,대흥태영(마포태영),매매,19/22,18억,83,59,남동향,18억,1992,19991120
2614900279,대흥태영(마포태영),매매,17/23,"17억 6,000",83,59,남서향,18억,1992,19991120
2614917810,대흥태영(마포태영),매매,17/23,"17억 6,000",83,59,남서향,18억,1992,19991120
2614889006,대흥태영(마포태영),매매,17/23,"17억 6,000",83,59,남서향,18억,1992,19991120
2614313222,대흥태영(마포태영),매매,17/23,"17억 6,000",83,59,남서향,18억,1992,19991120
2615613988,대흥태영(마포태영),매매,6/18,23억,142,114,남서향,"23억 9,000",1992,19991120
2614507347,대흥태영(마포태영),매매,1/24,"19억 6,000",109,84,남서향,"19억 6,000",1992,19991120
2614328383,대흥태영(마포태영),매매,17/23,"17억 6,000",83,59,남서향,18억,1992,19991120
2614678324,대흥태영(마포태영),매매,17/23,"17억 6,000",83,59,남서향,18억,1992,19991120
2615613273,대흥태영(마포태영),매매,19/25,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2616569303,대흥태영(마포태영),매매,5/22,"16억 5,000",83,59,남동향,"16억 5,000",1992,19991120
2616571895,대흥태영(마포태영),매매,5/22,"16억 5,000",83,59,남동향,"16억 5,000",1992,19991120
2616574171,대흥태영(마포태영),전세,2/18,12억,142,114,남서향,12억,1992,19991120
2616582162,대흥태영(마포태영),전세,2/18,12억,142,114,남서향,12억,1992,19991120
2616587345,대흥태영(마포태영),전세,2/18,12억,142,114,남서향,12억,1992,19991120
2616579848,대흥태영(마포태영),전세,2/18,12억,142,114,남서향,12억,1992,19991120
2616594994,대흥태영(마포태영),전세,2/18,12억,142,114,남서향,12억,1992,19991120
2616524707,대흥태영(마포태영),매매,6/24,24억,142,114,남서향,24억,1992,19991120
2616524561,대흥태영(마포태영),매매,2/22,"21억 3,000",109,84,남서향,"21억 3,000",1992,19991120
2616520477,대흥태영(마포태영),매매,1/22,"20억 5,000",109,84,남동향,"20억 5,000",1992,19991120
2616523888,대흥태영(마포태영),매매,5/22,"16억 5,000",83,59,남동향,"16억 5,000",1992,19991120
2616520677,대흥태영(마포태영),매매,21/25,"22억 4,000",109,84,남서향,"22억 4,000",1992,19991120
2616444433,대흥태영(마포태영),매매,5/22,"16억 5,000",83,59,남동향,"16억 5,000",1992,19991120
2616520871,대흥태영(마포태영),매매,15/24,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2616519960,대흥태영(마포태영),매매,18/22,"17억 4,000",83,59,남동향,"17억 4,000",1992,19991120
2616522235,대흥태영(마포태영),매매,19/25,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2616522543,대흥태영(마포태영),매매,6/18,23억,142,114,남서향,"23억 9,000",1992,19991120
2616523709,대흥태영(마포태영),매매,21/25,"22억 4,000",109,84,남서향,"22억 4,000",1992,19991120
2616523344,대흥태영(마포태영),매매,5/22,"16억 5,000",83,59,동향,"16억 5,000",1992,19991120
2616521979,대흥태영(마포태영),매매,11/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2616514695,대흥태영(마포태영),매매,5/22,"16억 5,000",83,59,남동향,"16억 5,000",1992,19991120
2616524394,대흥태영(마포태영),매매,2/25,"20억 5,000",109,84,남서향,"20억 5,000",1992,19991120
2616522415,대흥태영(마포태영),매매,22/25,23억,142,114,남동향,"23억 8,000",1992,19991120
2616521078,대흥태영(마포태영),매매,22/25,24억,142,114,남동향,25억,1992,19991120
2616521293,대흥태영(마포태영),매매,19/24,"25억 5,000",142,114,남서향,"25억 5,000",1992,19991120
2616521742,대흥태영(마포태영),매매,19/22,18억,83,59,남동향,18억,1992,19991120
2616479558,대흥태영(마포태영),매매,5/22,"16억 5,000",83,59,남동향,"16억 5,000",1992,19991120
2616522745,대흥태영(마포태영),매매,22/25,24억,142,114,남동향,25억,1992,19991120
2616412155,대흥태영(마포태영),매매,19/22,18억,83,59,남동향,18억,1992,19991120
2616357624,대흥태영(마포태영),매매,5/22,"16억 5,000",83,59,남동향,"16억 5,000",1992,19991120
2616348331,대흥태영(마포태영),매매,15/24,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2616352357,대흥태영(마포태영),매매,11/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2616358683,대흥태영(마포태영),매매,5/22,"16억 5,000",83,59,남동향,"16억 5,000",1992,19991120
2616373846,대흥태영(마포태영),매매,22/25,23억,142,114,남동향,"23억 8,000",1992,19991120
2616348466,대흥태영(마포태영),매매,22/25,23억,142,114,남동향,"23억 8,000",1992,19991120
2616410995,대흥태영(마포태영),매매,2/22,"21억 3,000",109,84,남동향,"21억 3,000",1992,19991120
2616373737,대흥태영(마포태영),매매,22/25,24억,142,114,남동향,25억,1992,19991120
2616358302,대흥태영(마포태영),매매,5/22,"16억 5,000",83,59,남동향,"16억 5,000",1992,19991120
2616352164,대흥태영(마포태영),매매,1/22,"20억 5,000",109,84,남동향,"20억 5,000",1992,19991120
2616411629,대흥태영(마포태영),매매,2/25,"20억 5,000",109,84,남서향,"20억 5,000",1992,19991120
2616352102,대흥태영(마포태영),매매,18/22,"17억 4,000",83,59,남동향,"17억 4,000",1992,19991120
2616408492,대흥태영(마포태영),매매,22/25,24억,142,114,남동향,25억,1992,19991120
2616352427,대흥태영(마포태영),매매,21/25,"22억 4,000",109,84,남서향,"22억 4,000",1992,19991120
2616373590,대흥태영(마포태영),매매,6/18,23억,142,114,남서향,"23억 9,000",1992,19991120
2616358222,대흥태영(마포태영),매매,5/22,"16억 5,000",83,59,남동향,"16억 5,000",1992,19991120
2616360881,대흥태영(마포태영),매매,5/22,"16억 5,000",83,59,남동향,"16억 5,000",1992,19991120
2616291685,대흥태영(마포태영),매매,1/22,"20억 5,000",109,84,남동향,"20억 5,000",1992,19991120
2616298723,대흥태영(마포태영),매매,18/22,"17억 4,000",83,59,남동향,"17억 4,000",1992,19991120
2616291390,대흥태영(마포태영),전세,4/18,10억,109,84,남서향,10억,1992,19991120
2616215222,대흥태영(마포태영),매매,22/25,23억,142,114,남동향,"23억 8,000",1992,19991120
2616234584,대흥태영(마포태영),매매,18/22,"17억 4,000",83,59,남동향,"17억 4,000",1992,19991120
2616291014,대흥태영(마포태영),전세,6/24,"12억 5,000",142,114,남서향,"12억 5,000",1992,19991120
2616230567,대흥태영(마포태영),매매,22/25,24억,142,114,남동향,25억,1992,19991120
2616252273,대흥태영(마포태영),매매,2/25,"20억 5,000",109,84,남서향,"20억 5,000",1992,19991120
2616261322,대흥태영(마포태영),매매,11/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2616155801,대흥태영(마포태영),매매,19/25,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2616225010,대흥태영(마포태영),매매,11/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2616249785,대흥태영(마포태영),매매,2/25,"20억 5,000",109,84,남서향,"20억 5,000",1992,19991120
2616156857,대흥태영(마포태영),매매,19/24,"25억 5,000",142,114,남서향,"25억 5,000",1992,19991120
2616184431,대흥태영(마포태영),매매,1/22,"20억 5,000",109,84,남동향,"20억 5,000",1992,19991120
2616255960,대흥태영(마포태영),매매,19/22,18억,83,59,남동향,18억,1992,19991120
2616221361,대흥태영(마포태영),매매,21/25,"22억 4,000",109,84,남서향,"22억 4,000",1992,19991120
2616181607,대흥태영(마포태영),매매,6/24,24억,142,114,남서향,24억,1992,19991120
2616188667,대흥태영(마포태영),매매,19/24,"25억 5,000",142,114,남서향,"25억 5,000",1992,19991120
2616239770,대흥태영(마포태영),매매,11/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2616229520,대흥태영(마포태영),매매,15/24,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2616248408,대흥태영(마포태영),매매,18/22,"17억 4,000",83,59,남동향,"17억 4,000",1992,19991120
2616182114,대흥태영(마포태영),매매,22/25,24억,142,114,남동향,25억,1992,19991120
2614133760,대흥태영(마포태영),매매,1/22,"20억 5,000",109,84,남동향,"20억 5,000",1992,19991120
2614113288,대흥태영(마포태영),매매,17/23,"17억 6,000",83,59,남서향,18억,1992,19991120
2614132904,대흥태영(마포태영),매매,19/24,"25억 5,000",142,114,남서향,"25억 5,000",1992,19991120
2614133302,대흥태영(마포태영),매매,17/23,"17억 6,000",83,59,남서향,18억,1992,19991120
2615945153,대흥태영(마포태영),매매,6/18,23억,142,114,남서향,"23억 9,000",1992,19991120
2616018111,대흥태영(마포태영),매매,18/22,"17억 4,000",83,59,남동향,"17억 4,000",1992,19991120
2615947535,대흥태영(마포태영),매매,18/22,"17억 4,000",83,59,남동향,"17억 4,000",1992,19991120
2615903787,대흥태영(마포태영),매매,19/24,"25억 5,000",142,114,남서향,"25억 5,000",1992,19991120
2615946388,대흥태영(마포태영),매매,21/25,"22억 4,000",109,84,남서향,"22억 4,000",1992,19991120
2615897090,대흥태영(마포태영),매매,22/25,23억,142,114,남동향,"23억 8,000",1992,19991120
2615946023,대흥태영(마포태영),매매,15/24,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2616135176,대흥태영(마포태영),매매,17/23,18억,83,59,남향,18억,1992,19991120
2615903549,대흥태영(마포태영),매매,2/25,"20억 5,000",109,84,남서향,"20억 5,000",1992,19991120
2616258011,대흥태영(마포태영),매매,6/24,24억,142,114,남서향,24억,1992,19991120
2615945546,대흥태영(마포태영),매매,22/25,23억,142,114,남동향,"23억 8,000",1992,19991120
2616022711,대흥태영(마포태영),매매,11/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2615897201,대흥태영(마포태영),매매,6/18,23억,142,114,남서향,"23억 9,000",1992,19991120
2615897411,대흥태영(마포태영),매매,6/24,24억,142,114,남서향,24억,1992,19991120
2615946663,대흥태영(마포태영),매매,11/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2616105793,대흥태영(마포태영),매매,17/23,"17억 6,000",83,59,남서향,18억,1992,19991120
2615904073,대흥태영(마포태영),매매,19/25,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2615311723,대흥태영(마포태영),매매,저/25,26억,142,114,남동향,26억,1992,19991120
2615896046,대흥태영(마포태영),매매,2/22,"21억 3,000",109,84,남서향,"21억 3,000",1992,19991120
2615895214,대흥태영(마포태영),매매,18/22,"17억 4,000",83,59,남동향,"17억 4,000",1992,19991120
2615896573,대흥태영(마포태영),매매,21/25,"22억 4,000",109,84,남서향,"22억 4,000",1992,19991120
2615896874,대흥태영(마포태영),매매,19/25,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2615896741,대흥태영(마포태영),매매,15/24,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2615895777,대흥태영(마포태영),매매,1/22,"20억 5,000",109,84,남동향,"20억 5,000",1992,19991120
2615895554,대흥태영(마포태영),매매,19/22,18억,83,59,남동향,18억,1992,19991120
2615895907,대흥태영(마포태영),매매,2/25,"20억 5,000",109,84,남서향,"20억 5,000",1992,19991120
2615896407,대흥태영(마포태영),매매,11/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2615792047,대흥태영(마포태영),매매,19/24,"25억 5,000",142,114,남서향,"25억 5,000",1992,19991120
2615804482,대흥태영(마포태영),매매,22/25,24억,142,114,남동향,25억,1992,19991120
2615791838,대흥태영(마포태영),매매,6/24,24억,142,114,남서향,24억,1992,19991120
2615792680,대흥태영(마포태영),매매,21/25,"22억 4,000",109,84,남서향,"22억 4,000",1992,19991120
2615791504,대흥태영(마포태영),매매,15/24,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2615795272,대흥태영(마포태영),매매,19/22,18억,83,59,남동향,18억,1992,19991120
2615792943,대흥태영(마포태영),매매,19/25,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2615804855,대흥태영(마포태영),매매,2/25,"20억 5,000",109,84,남서향,"20억 5,000",1992,19991120
2615795477,대흥태영(마포태영),매매,18/22,"17억 4,000",83,59,남서향,"17억 4,000",1992,19991120
2615794622,대흥태영(마포태영),매매,2/22,"21억 3,000",109,84,남서향,"21억 3,000",1992,19991120
2615596162,대흥태영(마포태영),매매,18/22,"17억 4,000",83,59,남동향,"17억 4,000",1992,19991120
2615595501,대흥태영(마포태영),매매,6/24,24억,142,114,남서향,24억,1992,19991120
2615515706,대흥태영(마포태영),매매,2/22,"21억 3,000",109,84,남동향,"21억 3,000",1992,19991120
2615746095,대흥태영(마포태영),매매,11/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2615649080,대흥태영(마포태영),매매,19/25,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2615710406,대흥태영(마포태영),매매,11/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2615649652,대흥태영(마포태영),매매,6/24,24억,142,114,남서향,24억,1992,19991120
2615514785,대흥태영(마포태영),매매,1/22,"20억 5,000",109,84,남동향,"20억 5,000",1992,19991120
2615648022,대흥태영(마포태영),매매,11/25,"23억 9,500",142,114,남동향,"23억 9,500",1992,19991120
2615647365,대흥태영(마포태영),매매,21/25,"22억 4,000",109,84,남서향,"22억 4,000",1992,19991120
2615646767,대흥태영(마포태영),전세,4/18,10억,109,84,남서향,10억,1992,19991120
2615678459,대흥태영(마포태영),매매,15/24,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2615595090,대흥태영(마포태영),매매,15/24,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2615515655,대흥태영(마포태영),매매,6/18,23억,142,114,남서향,"23억 9,000",1992,19991120
2615646215,대흥태영(마포태영),매매,22/25,"23억 8,000",142,114,남동향,"23억 8,000",1992,19991120
2615657501,대흥태영(마포태영),매매,19/24,"25억 5,000",142,114,남서향,"25억 5,000",1992,19991120
2615646213,대흥태영(마포태영),매매,22/25,23억,142,114,남동향,"23억 8,000",1992,19991120
2613772725,대흥태영(마포태영),매매,17/23,"17억 6,000",83,59,남서향,18억,1992,19991120
2614999674,대흥태영(마포태영),매매,22/25,23억,142,114,남동향,"23억 8,000",1992,19991120
2615454753,대흥태영(마포태영),매매,22/25,23억,142,114,남서향,"23억 8,000",1992,19991120
2615407506,대흥태영(마포태영),매매,19/24,"25억 5,000",142,114,남서향,"25억 5,000",1992,19991120
2615444418,대흥태영(마포태영),매매,21/25,"22억 4,000",109,84,남서향,"22억 4,000",1992,19991120
2615445875,대흥태영(마포태영),매매,22/25,24억,142,114,남동향,25억,1992,19991120
2615445997,대흥태영(마포태영),매매,19/24,"25억 5,000",142,114,남서향,"25억 5,000",1992,19991120
2615444677,대흥태영(마포태영),매매,19/25,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2615425986,대흥태영(마포태영),매매,6/24,24억,142,114,남서향,24억,1992,19991120
2615443333,대흥태영(마포태영),매매,19/22,18억,83,59,남동향,18억,1992,19991120
2615425334,대흥태영(마포태영),매매,22/25,23억,142,114,남동향,"23억 8,000",1992,19991120
2615442987,대흥태영(마포태영),매매,18/22,"17억 4,000",83,59,남동향,"17억 4,000",1992,19991120
2615427143,대흥태영(마포태영),매매,6/18,"23억 9,000",142,114,남서향,"23억 9,000",1992,19991120
2615373660,대흥태영(마포태영),매매,18/22,"17억 4,000",83,59,남동향,"17억 4,000",1992,19991120
2615444764,대흥태영(마포태영),매매,15/24,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2615443709,대흥태영(마포태영),매매,11/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2615444029,대흥태영(마포태영),매매,2/25,"20억 5,000",109,84,남서향,"20억 5,000",1992,19991120
2615444141,대흥태영(마포태영),매매,2/22,"21억 3,000",109,84,남서향,"21억 3,000",1992,19991120
2615445697,대흥태영(마포태영),매매,6/18,23억,142,114,남서향,"23억 9,000",1992,19991120
2615446136,대흥태영(마포태영),매매,6/24,24억,142,114,남서향,24억,1992,19991120
2615443825,대흥태영(마포태영),매매,1/22,"20억 5,000",109,84,남동향,"20억 5,000",1992,19991120
2615373673,대흥태영(마포태영),매매,19/22,18억,83,59,남동향,18억,1992,19991120
2615427454,대흥태영(마포태영),매매,22/25,25억,142,114,남동향,25억,1992,19991120
2615373603,대흥태영(마포태영),매매,11/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2615373644,대흥태영(마포태영),매매,2/22,"21억 3,000",109,84,남동향,"21억 3,000",1992,19991120
2615373622,대흥태영(마포태영),매매,19/25,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2615373609,대흥태영(마포태영),매매,2/25,"20억 5,000",109,84,남서향,"20억 5,000",1992,19991120
2615373628,대흥태영(마포태영),매매,21/25,"22억 4,000",109,84,남서향,"22억 4,000",1992,19991120
2615373635,대흥태영(마포태영),전세,4/18,10억,109,84,남서향,10억,1992,19991120
2615373612,대흥태영(마포태영),매매,15/24,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2615310767,대흥태영(마포태영),매매,22/25,24억,142,114,남동향,25억,1992,19991120
2615209420,대흥태영(마포태영),매매,19/25,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2615225800,대흥태영(마포태영),매매,11/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2615311603,대흥태영(마포태영),매매,11/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2615187095,대흥태영(마포태영),매매,19/22,18억,83,59,남동향,18억,1992,19991120
2615311010,대흥태영(마포태영),매매,19/25,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2613054567,대흥태영(마포태영),매매,22/25,24억,142,114,남동향,25억,1992,19991120
2613122370,대흥태영(마포태영),매매,2/23,"17억 6,000",83,59,남서향,"17억 6,000",1992,19991120
2615341356,대흥태영(마포태영),매매,17/23,"17억 6,000",83,59,남서향,18억,1992,19991120
2615101991,대흥태영(마포태영),매매,22/25,23억,142,114,남동향,"23억 8,000",1992,19991120
2615113251,대흥태영(마포태영),매매,6/18,23억,142,114,남서향,"23억 9,000",1992,19991120
2615007319,대흥태영(마포태영),매매,22/25,23억,142,114,남동향,"23억 8,000",1992,19991120
2615076751,대흥태영(마포태영),매매,19/24,"25억 5,000",142,114,남서향,"25억 5,000",1992,19991120
2614649813,대흥태영(마포태영),매매,22/25,24억,142,114,남동향,25억,1992,19991120
2614647264,대흥태영(마포태영),매매,11/25,"23억 9,500",142,114,남동향,"23억 9,500",1992,19991120
2614124704,대흥태영(마포태영),매매,6/18,"23억 9,000",142,114,남서향,"23억 9,000",1992,19991120
2614122462,대흥태영(마포태영),매매,18/22,"17억 4,000",83,59,남동향,"17억 4,000",1992,19991120
2614126660,대흥태영(마포태영),매매,19/25,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2614131332,대흥태영(마포태영),매매,2/22,"21억 3,000",109,84,남동향,"21억 3,000",1992,19991120
2614128986,대흥태영(마포태영),매매,21/25,"22억 4,000",109,84,남서향,"22억 4,000",1992,19991120
2614134480,대흥태영(마포태영),매매,2/25,"20억 5,000",109,84,남서향,"20억 5,000",1992,19991120
2614125853,대흥태영(마포태영),매매,15/24,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2614134767,대흥태영(마포태영),매매,11/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2614128194,대흥태영(마포태영),매매,19/22,18억,83,59,남동향,18억,1992,19991120
2614132256,대흥태영(마포태영),전세,4/18,10억,109,84,남서향,10억,1992,19991120
2614127017,대흥태영(마포태영),매매,6/24,24억,142,114,남서향,24억,1992,19991120
2614122826,대흥태영(마포태영),매매,22/25,25억,142,114,남동향,25억,1992,19991120
2614203144,대흥태영(마포태영),매매,17/23,"17억 6,000",83,59,남서향,18억,1992,19991120
2613944931,대흥태영(마포태영),매매,17/23,"17억 6,000",83,59,남서향,18억,1992,19991120
2613703579,대흥태영(마포태영),매매,6/18,23억,142,114,남서향,"23억 9,000",1992,19991120
2613370246,대흥태영(마포태영),매매,22/25,24억,142,114,남동향,25억,1992,19991120
2613411474,대흥태영(마포태영),매매,6/24,24억,142,114,남서향,24억,1992,19991120
2613411690,대흥태영(마포태영),매매,21/25,"22억 4,000",109,84,남서향,"22억 4,000",1992,19991120
2613317986,대흥태영(마포태영),매매,1/22,"20억 5,000",109,84,남동향,"20억 5,000",1992,19991120
2613316951,대흥태영(마포태영),매매,6/24,24억,142,114,남서향,24억,1992,19991120
2613237249,대흥태영(마포태영),매매,2/25,"20억 5,000",109,84,남서향,"20억 5,000",1992,19991120
2613052608,대흥태영(마포태영),매매,22/25,25억,142,114,남동향,25억,1992,19991120
2612669482,대흥태영(마포태영),매매,17/23,"17억 6,000",83,59,남서향,18억,1992,19991120
2611444574,대흥태영(마포태영),매매,15/24,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2612525732,대흥태영(마포태영),매매,2/25,"20억 5,000",109,84,남서향,"20억 5,000",1992,19991120
2612400984,대흥태영(마포태영),매매,6/18,"23억 8,000",142,114,남서향,"23억 9,000",1992,19991120
2612198005,대흥태영(마포태영),매매,2/25,"20억 5,000",109,84,남서향,"20억 5,000",1992,19991120
2612240399,대흥태영(마포태영),매매,17/23,"17억 6,000",83,59,남서향,18억,1992,19991120
2611904117,대흥태영(마포태영),매매,19/25,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2611906042,대흥태영(마포태영),매매,21/25,"22억 4,000",109,84,남서향,"22억 4,000",1992,19991120
2611934377,대흥태영(마포태영),매매,6/24,24억,142,114,남서향,24억,1992,19991120
2611905455,대흥태영(마포태영),매매,1/22,"20억 5,000",109,84,남동향,"20억 5,000",1992,19991120
2611488287,대흥태영(마포태영),매매,19/25,"22억 5,000",109,84,남서향,"22억 5,000",1992,19991120
2611464502,대흥태영(마포태영),매매,17/23,"17억 6,000",83,59,남서향,18억,1992,19991120
2611451402,대흥태영(마포태영),매매,11/25,"23억 9,500",142,114,남동향,"23억 9,500",1992,19991120
2611488341,대흥태영(마포태영),매매,6/24,24억,142,114,남서향,24억,1992,19991120
2610811002,대흥태영(마포태영),매매,6/24,24억,142,114,남동향,24억,1992,19991120
2610820170,대흥태영(마포태영),매매,18/22,"17억 4,000",83,59,남동향,"17억 4,000",1992,19991120
2610785672,대흥태영(마포태영),매매,19/22,18억,83,59,남동향,18억,1992,19991120
2610531852,대흥태영(마포태영),매매,11/25,"23억 9,500",142,114,남동향,"23억 9,500",1992,19991120
2610597513,대흥태영(마포태영),매매,19/22,18억,83,59,남동향,18억,1992,19991120
2616551590,대흥태영(마포태영),매매,22/25,23억,142,114,남동향,23억,1992,19991120
2613621881,대흥태영(마포태영),매매,11/25,"21억 5,000",109,84,남서향,"21억 5,000",1992,19991120
2613010237,대흥태영(마포태영),매매,17/23,"17억 6,000",83,59,남서향,"17억 6,000",1992,19991120
2612739402,대흥태영(마포태영),매매,17/23,"17억 6,000",83,59,남서향,"17억 6,000",1992,19991120
2612319181,대흥태영(마포태영),매매,17/23,"17억 6,000",83,59,남서향,"17억 6,000",1992,19991120
2611583882,대흥태영(마포태영),매매,6/18,23억,142,114,남서향,23억,1992,19991120
2611431073,대흥태영(마포태영),매매,17/23,"17억 6,000",83,59,남서향,"17억 6,000",1992,19991120
2616428299,마포그랑자이,매매,10/19,27억,112,84,남서향,27억,1248,20200221
2616420536,마포그랑자이,매매,12/22,32억,128,96,남서향,32억,1248,20200221
2616592864,마포그랑자이,매매,9/12,27억,114,84,동향,27억,1248,20200221
2616373595,마포그랑자이,매매,10/19,27억,112,84,남서향,27억,1248,20200221
2616450391,마포그랑자이,매매,10/19,27억,112,84,남서향,27억,1248,20200221
2616621300,마포그랑자이,매매,10/19,27억,112,84,남서향,27억,1248,20200221
2616588629,마포그랑자이,매매,10/19,27억,112,84,남서향,27억,1248,20200221
2616621416,마포그랑자이,매매,9/12,27억,114,84,남향,27억,1248,20200221
2616385843,마포그랑자이,매매,12/22,32억,128,96,남서향,32억,1248,20200221
2616621298,마포그랑자이,매매,12/22,32억,128,96,남서향,32억,1248,20200221
2616373465,마포그랑자이,매매,9/12,27억,114,84,동향,27억,1248,20200221
2616541556,마포그랑자이,매매,9/12,27억,114,84,남향,27억,1248,20200221
2616241153,마포그랑자이,매매,12/22,32억,128,96,남서향,32억,1248,20200221
2616296085,마포그랑자이,매매,10/19,27억,112,84,남서향,27억,1248,20200221
2616243027,마포그랑자이,매매,9/12,27억,114,84,동향,27억,1248,20200221
2616226785,마포그랑자이,매매,10/19,27억,112,84,남서향,27억,1248,20200221
2616472445,마포그랑자이,전세,1/22,"10억 5,000",112,84,남동향,"10억 5,000",1248,20200221
2616282508,마포그랑자이,매매,10/19,27억,112,84,남서향,27억,1248,20200221
2616495015,마포그랑자이,전세,20/22,9억,80,59,남서향,9억,1248,20200221
2616150328,마포그랑자이,매매,9/12,27억,114,84,동향,27억,1248,20200221
2615932388,마포그랑자이,매매,10/19,27억,112,84,남서향,27억,1248,20200221
2616146353,마포그랑자이,매매,12/22,32억,128,96,남서향,32억,1248,20200221
2615901869,마포그랑자이,매매,10/19,27억,112,84,남서향,27억,1248,20200221
2616097678,마포그랑자이,전세,1/22,"10억 5,000",112,84,남동향,"10억 5,000",1248,20200221
2616078324,마포그랑자이,매매,9/12,27억,114,84,남동향,27억,1248,20200221
2616024729,마포그랑자이,매매,12/22,32억,128,96,남서향,32억,1248,20200221
2615708584,마포그랑자이,매매,12/22,32억,128,96,남서향,32억,1248,20200221
2616545342,마포그랑자이,매매,고/22,40억,153,112,남서향,40억,1248,20200221
2616593241,마포그랑자이,매매,저/22,"21억 8,000",80,59,남동향,"21억 8,000",1248,20200221
2616551923,마포그랑자이,매매,고/12,"26억 8,000",112,84,남향,"26억 8,000",1248,20200221
2616621506,마포그랑자이,매매,저/22,23억,80,59,남동향,23억,1248,20200221
2616593939,마포그랑자이,매매,중/23,"27억 5,000",113,84,남동향,"27억 5,000",1248,20200221
2616621787,마포그랑자이,매매,고/22,40억,153,112,남동향,40억,1248,20200221
2616621654,마포그랑자이,매매,중/23,"27억 5,000",113,84,남동향,"27억 5,000",1248,20200221
2616541820,마포그랑자이,전세,저/21,12억,112,84,남서향,12억,1248,20200221
2616541927,마포그랑자이,전세,중/20,9억,114,84,남동향,9억,1248,20200221
2616621613,마포그랑자이,매매,저/15,22억,80,59,남서향,22억,1248,20200221
2616621449,마포그랑자이,전세,저/21,12억,112,84,남향,12억,1248,20200221
2616621818,마포그랑자이,매매,중/22,23억,80,59,남향,24억,1248,20200221
2616593120,마포그랑자이,매매,고/21,"26억 9,000",112,84,남서향,"26억 9,000",1248,20200221
2616469549,마포그랑자이,매매,고/21,"26억 9,000",112,84,남향,"26억 9,000",1248,20200221
2616495548,마포그랑자이,매매,저/15,22억,80,59,남서향,22억,1248,20200221
2616519961,마포그랑자이,매매,저/15,22억,80,59,남서향,22억,1248,20200221
2616496917,마포그랑자이,매매,중/22,23억,80,59,남동향,24억,1248,20200221
2616541313,마포그랑자이,매매,고/12,"26억 8,000",112,84,남향,"26억 8,000",1248,20200221
2616452163,마포그랑자이,매매,저/12,27억,112,84,남향,27억,1248,20200221
